,imdb_id,imdb_n_comment,imdb_score,name,rating_people,score,上映日期,主演,制片国家/地区,又名,导演,片长,类型,编剧,语言,主演人数,r5,r4,r3,r2,r1
1379,,,,飘来飘去,132,5.6,, 何杜娟 / 杨峻羽, 中国大陆,, 李灌洪,, 剧情, 李灌洪, 汉语普通话,2,0.063,0.156,0.438,0.203,0.141
1380,,,,洋妞到我家,3046,5.8, 2014-08-08(中国大陆), 徐帆 / 陈建斌 / 陈一诺 / 佳妮娜·阿拉纳·特拉诺瓦 / 孙红雷 / 郭涛 / 佟丽娅 / 王千源 / 张晓龙 / 范文芳 / 李铭顺 / 金志文 / 邬倩倩 / 孙桂田, 中国大陆, When a Peking Family Meets Aupair, 陈刚, 98分钟, 剧情 / 喜剧 / 家庭, 李春利 / 李轻松, 汉语普通话,14,0.051,0.172,0.495,0.201,0.081
1381, tt4339118,0,-1,我在路上最爱你 ? ???,10079,3.4, 2014-03-28(中国大陆), 黄圣依 / 池珍熙 / 车秀妍 / 文章 / 张少华 / 翟子陌, 中国大陆 / 韩国, 在路上 / 三日三夜 / On The Road, 金丰起, 94分钟, 剧情 / 爱情, 金丰起, 汉语普通话 / 韩语,6,0.02,0.034,0.148,0.242,0.556
1382,,,,天河,1680,4.4, 2014-11-15(中国大陆), 李幼斌 / 俞飞鸿 / 段奕宏 / 王若心 / 赵有亮 / 黄梅莹 / 高明 / 宋春丽 / 林妙可 / 吴军 / 林永健 / 濮存昕 / 姜昆 / 小香玉 / 陈宝国 / 侯世甲 / 江平, 中国大陆, The Galaxy On Earth, 宁海强 / 沈东, 98分钟, 剧情, 柳建伟 / 黄宏, 汉语普通话 / 英语,17,0.074,0.088,0.215,0.199,0.424
1383, tt4514606,22,4,全城通缉,12768,4.5, 2014-11-06(中国大陆), 刘烨 / 赵文卓 / 秋瓷炫 / 娜扎 / 薛皓文 / 辉灿 / 马浴柯 / 吴佩柔, 中国大陆, 边缘线 / The Boundary, 汪涛, 104分钟, 剧情 / 悬疑, 陈渐 / 李文, 汉语普通话,8,0.034,0.057,0.291,0.37,0.248
1384, tt4799538,5,3.6,疯狂72小时,10064,4.6, 2014-06-06(中国大陆), 闫妮 / 耿乐 / 邵兵 / 包贝尔 / 李菁 / 乔任梁 / 李佳璇 / 冯馨瑶, 中国大陆, 夜夜夜 / Night of Adventure, 李继贤, 99分钟, 喜剧, 李青阳 / 李继贤, 汉语普通话,8,0.029,0.064,0.319,0.356,0.232
1385,,,,好命先生,9645,3.9, 2014-08-15(中国大陆), 陈小春 / 安以轩 / 刘桦 / 倪景阳 / 王迅 / 杨议 / 刘亚津 / 王雅迪 / 龙梅子 / 冷漠 / 王孝天, 中国大陆, 我的第四个老公 / Mr. Lucky, 韩兆, 91分钟, 喜剧 / 爱情, 韩兆, 汉语普通话,11,0.026,0.034,0.206,0.353,0.382
1386,,,,蚀之章台秋柳,193,7.3,2015, 啜妮 / 顾易浩 / 张立昕 / 榕榕 / 肖英, 中国大陆,, 潘雨 / 郑大圣, 93分钟, 剧情 / 爱情, 吴滨 / 严安, 汉语普通话,5,0.149,0.425,0.358,0.06,0.007
1387, tt3712490,0,-1,胖虎日记,373,6.9, 2014-08-09(中国大陆), 李渊 / 韩梦纯 / 王睿, 中国大陆,, 徐星宇,68, 剧情, 徐星宇, 汉语普通话,3,0.145,0.32,0.398,0.117,0.02
1388,,,,神秘世界历险记2,477,6.2, 2014-08-08(中国大陆), 刘校妤 / 孟泉霖 / 陆揆 / 林强 / 杨天翔 / 冯盛 / 宋明, 中国大陆, 奇异家族2 / Yugo&Lala 2 / Peculiar Kin2, 王云飞, 80分钟, 动画 / 家庭 / 冒险, 王云飞, 汉语普通话,7,0.124,0.213,0.418,0.128,0.117
1389,,,,毛驴县令之歪打正着,213,5.1, 2014-07-15, 潘长江 / 恬妞 / 张庭 / 龙飞, 中国大陆,, 潘长江 / 曹华, 92分钟, 喜剧 / 动作, 崔凯, 汉语普通话,4,0.039,0.072,0.474,0.243,0.171
1390, tt3624176,5,6.6,美好2014,53,6.8, 2014-03-27, 李泉 / 吕聿来 / 文彩元 / 高修 / 聶靖文 / 黃栢晞 / 袁弥明 / 遊學修, 香港, Beautiful 2014, 张元 / 姜帝圭 / 杜可风 / 舒琪, 106分, 剧情,, 汉语普通话 / 韩语 / 粤语,8,0.071,0.429,0.381,0.071,0.048
1391, tt5312354,7,4.9,完美假妻168,4901,4.9, 2014-03-04(中国大陆), 徐若瑄 / 何炅 / 王学兵 / 蒋梦婕 / 惠英红 / 陈勋奇 / 李菁 / 杨诗敏 / 吴宸臣 / 陈柏霖 / 陈妍希, 中国大陆," Lock Me Up,Tie Him Down", 刘镇伟, 93分钟, 喜剧 / 爱情 / 悬疑, 刘镇伟 / 国雄, 汉语普通话,11,0.039,0.086,0.353,0.321,0.201
1392,,,,怨灵,4990,3.8, 2014-11-13(中国大陆) / 2015-08-06(韩国), 洪秀儿 / 姜潮 / 倪慕斯 / 彭凌 / 谈莉娜 / 高泰宇 / 徐悦, 中国大陆 / 韩国, ?? / Haunted Road, 佟亦坚, 90分钟, 惊悚 / 恐怖, 红娘子 / 才博 / 石易矗, 汉语普通话,7,0.049,0.061,0.146,0.241,0.503
1393,,,,童年的最后一个夏天,249,8,, 孙雪 / 张克 / 杜莹 / 田泽龙, 中国大陆,, 夏献书,, 剧情 / 儿童, 夏献书, 汉语普通话,4,0.346,0.377,0.204,0.074,0
1394, tt3816526,192,4.6,京城81号,59149,4.9, 2014-07-18(中国大陆), 吴镇宇 / 林心如 / 杨祐宁 / 秦海璐 / 莫小棋 / 金燕玲 / 袁祥仁 / 夏文汐 / 李菁 / 李晓川 / 韩志 / 张煜雯, 中国大陆, 朝内81号 / The House That Never Dies, 叶伟民, 90分钟, 剧情 / 悬疑 / 恐怖, 文隽 / 杨梅媛 / 李晶凌, 汉语普通话,12,0.027,0.08,0.387,0.348,0.158
1395, tt2530008,0,-1,早安，冬日海,441,4.9, 2014-01-10(中国大陆), 张子文 / 任容萱 / 钱泳辰, 中国大陆," 早安·冬日海 / Good Morning, Winter Sea", 胡涵清, 93分钟, 爱情, 秦铭禧 / 甘世佳, 汉语普通话,3,0.043,0.116,0.331,0.281,0.228
1396, tt1679593,0,-1,聪明的一休之反斗公主,1254,5.3, 2014-04-30(中国大陆), 王晓燕 / 罗玉娟 / 李正翔 / 张欣 / 刘北辰 / 王晓彤 / 刘彬, 中国大陆 / 日本, 聪明的一休 / 一休小和尚 / 一休さん / Ikky? san, 雷建成 / 吴建中, 81分钟, 动画 / 悬疑, 濮澍 / 鷲尾天, 汉语普通话,7,0.078,0.097,0.434,0.204,0.187
1397,,,,医者童心,216,7.4, 2015-02-11, 薛俨 / 薛中锐 / 王晞 / 王正权, 中国大陆, Doctor's Innocence, 方军亮, 94分钟, 剧情, 柳桦 / 宋珏娴, 汉语普通话,4,0.186,0.423,0.327,0.045,0.019
1398, tt2911342,2275,6.4,龙之谷：破晓奇兵,15626,7.4, 2014-07-31(中国大陆), 胡歌 / 景甜 / 徐娇 / 夏梓桐 / 沈达威 / 孙晔 / 季冠霖 / 孟祥龙 / 商虹 / 黄莺, 中国大陆,, 宋岳峰, 88分钟, 动画 / 奇幻 / 冒险, 卓然 / 宋岳峰 / 比尔·伯顿 / 钟岳峰, 汉语普通话 / 粤语,10,0.208,0.4,0.308,0.058,0.026
1399, tt4412098,16,4.4,密道追踪之阴兵虎符,1383,3.4, 2014-12-05(中国大陆), 唐文龙 / 母其弥雅 / 李炳渊 / 李涛 / 郭达 / 张山, 中国大陆, 密道追踪 / Tomb Robber, 俞岛, 95分钟, 动作 / 悬疑 / 惊悚 / 冒险, 俞岛 / 俞胜利, 汉语普通话,6,0.028,0.028,0.126,0.237,0.581
1400, tt2720826,419,3.5,龙之诞生 Birth of the Dragon,,, 2016-09-13(多伦多电影节), 罗恩·袁 / 伍允龙 / King Lau / 屈菁菁 / 夏雨 / 金星 / 比利·马格努森, 美国,, 乔治·诺非,, 剧情 / 传记, 史蒂芬·里维尔 / 克里斯托弗·威尔金森, 英语,7,0,0,0,0,0
1401,,,,丝袜会所,550,2.8, 2014-01, 王瑞儿 / 苏菲 / 谷娜 / 周芮伊, 中国大陆,, 任驰, 90分钟,, 张翔宇,,4,0.026,0.009,0.061,0.14,0.765
1402,,,,英雄之战,8518,3.1, 2014-03-21(中国大陆), 陆毅 / 何润东 / 魏一 / 张志康 / 侯勇 / 午马 / 翁虹 / 林威 / 李舒燃 / 章小军, 中国大陆, 英雄·本色 / Fighting / A Better Tomorrow, 虞军豪, 90分钟, 动作 / 爱情, 虞军豪 / 冯华, 汉语普通话,10,0.036,0.028,0.09,0.159,0.687
1403, tt3717186,66,4.2,特工艾米拉,8038,2.9, 2014-04-11(中国大陆), 许绍洋 / 吴靖萱 / 秦沛 / 连凯 / 梁家仁 / 曹扬 / 安圣浩 / 韩素媛 / 邹兆龙 / 李健仁, 中国大陆, 特工艾米拉之生化危机 / Ameera, 徐宏辉, 96分钟, 动作 / 悬疑, 徐宏辉 / 啸杨 / 焦婷婷 / 戎川, 汉语普通话 / 粤语,10,0.024,0.017,0.055,0.174,0.731
1404,,,,爱情进化论,6014,4.4, 2014-08-15(中国大陆), 段奕宏 / 郭碧婷 / 戴立忍 / 刘雅瑟 / 谢依霖 / 谢楠 / 冯馨瑶, 中国大陆, Love Evolutionism, 刘荣艳, 90分钟, 喜剧 / 爱情, 吴怀洁, 汉语普通话,7,0.038,0.061,0.265,0.337,0.299
1405, tt3313072,87,8.6,战马 National Theatre Live: War Horse,130,9, 2014-02-27(美国), Nigel Allen / Derek Mlade / 亚历克斯·艾弗里 / 阿利斯泰尔·布拉默 / Eke Chukwu, 英国, 英国国家剧院现场：战马, Marianne Elliott,, 戏曲, 迈克尔·莫波格 / Nick Stafford, 英语,5,0.571,0.347,0.082,0,0
1406, tt5219050,5,6.6,香气,2165,5, 2014-08-15(中国大陆), 朴施厚 / 陈燃 / 安琥 / 李祥祥 / 沈智瑗 / 漆亚灵 / 殷叶子 / 老豹 / 海阳, 中国大陆, Scent, 曾翠珊, 100分钟, 爱情, 王斌 / 虞俏, 汉语普通话 / 韩语 / 英语,9,0.071,0.093,0.321,0.307,0.209
1407, tt3887834,,,妈妈去哪儿,161,7.5,, 幺一田 / 蒋欣悦, 中国大陆, 寻母 / Mother's Love, 张馨, 88分钟, 剧情 / 家庭, 李铭 / 张馨, 汉语普通话,2,0.158,0.491,0.289,0.044,0.018
1408,,,,大话天仙,22972,3, 2014-02-02(中国大陆), 孙俪 / 郑中基 / 郑伊健 / 方力申 / 郭德纲 / 于谦 / 林更新 / 黄奕 / 谭耀文 / 林雪 / 蔡少芬 / 李健仁 / 胡歌 / 雷凯欣, 中国大陆 / 香港, 天仙奇缘 / Just Another Margin, 刘镇伟, 91分钟, 喜剧 / 奇幻 / 古装, 刘镇伟, 汉语普通话 / 粤语,14,0.016,0.012,0.08,0.23,0.662
1411,,,,茗记4：尘封追忆,157,7, 2014-08-02, 宝木中阳, 中国大陆, 茗记4—尘封追忆, 蓝天可凡, 8分钟, 爱情 / 动画 / 短片, 蓝天可凡, 汉语普通话,1,0.171,0.297,0.432,0.054,0.045
1412, tt5619304,13,5.4,夜半梳头,1387,3.5, 2014-06-13(中国大陆), 王李丹妮 / 李威 / 宣璐 / 杨紫彤 / 戴向宇 / 孙桂田 / 尔玛依娜 , 中国大陆, Midnight Hair, 刘宁, 94分钟, 悬疑 / 惊悚, 唐嘉淇, 汉语普通话,7,0.02,0.03,0.143,0.295,0.511
1413,,,,拆散专家,7194,4, 2014-11-07(中国大陆), 黄圣依 / 贾一平 / 张峻宁 / 刘天佐 / 林雪 / 肖剑 / 姜宏波 / 刘欢 / 岳跃利 / 李菁, 中国大陆 / 新加坡, Nature Law / Break, 李坚 / 裘仲维, 95分钟, 喜剧 / 爱情, 李坚 / 裘仲维 / 莎沙, 汉语普通话,10,0.119,0.037,0.123,0.151,0.571
1414,,,,蝉翼,353,3.1, 2014-01-06, 李乐儿 / 付美艳 / 刘述, 中国大陆, cicada′s wings, 卫华, 66分钟, 剧情 / 爱情, 卫华, 汉语普通话,3,0.025,0.017,0.083,0.237,0.639
1415,,,,大丑,138,5.6, 2014-08-28(中国大陆), 樊军 / 史美香 / 许娜 / 郭达, 中国大陆,, 段青民, 93分钟, 剧情 / 戏曲, 段青民, 汉语普通话,4,0.079,0.149,0.386,0.277,0.109
1416,,,,幸福中转栈,2663,6, 2014-03-28(中国大陆), 宋梓侨 / 赵寒雪 / 王千航 / 刁成禹 / 李峥 / 丁溪鹤 / 王乐乐 / 段昊晨, 中国大陆, 幸福中转站 / Happiness Inn, 周琦 / 王轩堃, 90分钟, 剧情 / 喜剧, 吴言 / 刘宁波, 汉语普通话,8,0.25,0.208,0.125,0.104,0.313
1417,,,,最佳嫌疑人,7119,5.8, 2014-04-18(中国大陆), 苏有朋 / 陈乔恩 / 林俊贤 / 洪晓熙 / 刘桦 / 矢野浩二 / 柯俊雄 / 由立平 / 王迅 / 岳小军 / 李元鹏, 中国大陆, The Suspicious, 张承, 99分钟, 喜剧 / 爱情 / 悬疑, 张承, 汉语普通话 / 粤语 / 日语 / 韩语,11,0.091,0.185,0.378,0.245,0.1
1418,,,,我的播音系女友,4307,3.6, 2014-05-20(中国大陆), 汪东城  / 戚薇 / 邱晔 / 蒋雪鸣 / 钟凯 / 高浩元 / 徐晓龙 / 任浩明, 中国大陆, Broadcasting Girl, 程中豪 / 王凯, 96分钟, 喜剧 / 爱情, 王凯 / 程中豪 / 李志帅, 汉语普通话,8,0.032,0.027,0.145,0.279,0.517
1419,,,,诡替身,3697,3.2, 2014-10-17(中国大陆), 覃文静 / 马文龙 / 邱璐璠 / 王伟 / 王子强 / 周翔 / 母华常隆 / 余浩瑞 / 李承峰 / 王婷 / 鲍仙军 / 李沅, 中国大陆, 异度曝光 / Double Exposure, 李锦航, 91分钟, 惊悚 / 恐怖, 李锦航 / 丁盈惠, 汉语普通话,12,0.025,0.031,0.092,0.242,0.611
1420,,,,咱们回家吧,142,6, 2014-01-01(中国大陆), 黄海波 / 高圆圆, 中国大陆,, 黄海波, 60分钟, 喜剧 / 短片,, 汉语普通话,2,0.11,0.187,0.363,0.286,0.055
1421, tt4602422,17,6.2,照见,169,6.8,, 王柠 / 焦刚 / 孟天宇 / 田亮, 中国大陆, ATA, 乔美仁波切, 90分钟, 剧情 / 儿童,, 汉语普通话,4,0.188,0.212,0.435,0.118,0.047
1422, tt3234906,8,6.6,一号目标,918,5.1, 2014-05-23(中国大陆), 蒋勤勤 / 刘小锋 / 孙茜 / 张瑶 / 穆雷克 / 张晨光 / 果静林 / 林栋甫 / 刘欣 / 黄薇 / 翟万臣 / 薛山 / 孙维民, 中国大陆, 梅园岁月 / Who is Undercover, 翟俊杰 / 翟小兴, 108分钟, 剧情 / 动作 / 悬疑, 姜滇 / 董哲 / 翟俊杰, 汉语普通话,13,0.049,0.128,0.382,0.223,0.218
1423,,,,欲望歌手,106,4, 2014-09-23, 范子绮 / 王子恒 / 李梓瑄, 中国大陆,, 柏宁, 84分钟, 剧情 / 爱情,, 汉语普通话,3,0.047,0.031,0.203,0.328,0.391
1424, tt0202122,5,7.2,武松与潘金莲,151,8.4,, 金焰 / 刘琼 / 顾兰君, 中国大陆,, 吴村,, 古装, 吴村, 汉语普通话,3,0.368,0.491,0.132,0.009,0
1425, tt2770484,,,忘了去懂你,4512,6.5, 2014-08-29(中国大陆), 陶虹 / 郭晓东 / 王紫逸 / 张一白, 中国大陆, 陌生 / Forgetting to Know You, 权聆, 89分钟, 剧情 / 家庭, 权聆, 汉语普通话,4,0.058,0.273,0.533,0.121,0.014
1426,,,,兰州牛肉面,120,6.5,,, 中国大陆,,,, 纪录片,, 汉语普通话,0,0.077,0.167,0.679,0.077,0
1427, tt3416008,0,-1,巴啦啦小魔仙之魔法的考验,743,3.3, 2014-01-23(中国大陆), 陈雨薇 / 赵今麦 / 刘黛希 / 王慧 / 徐可 / 崔倓, 中国大陆,, 于人 / 刘浩, 90分钟, 儿童 / 奇幻 / 冒险, 齐圆 / 李冠萱, 汉语普通话,6,0.08,0.026,0.08,0.078,0.735
1428, tt3907314,182,6.9,铁道 The Iron Ministry,104,6.7, 2014-08-14(洛迦诺电影节),, 美国 / 中国大陆,, 史杰鹏, 82分钟, 纪录片,, 汉语普通话,0,0.038,0.418,0.405,0.127,0.013
1429, tt5295548,6,2.3,诡镇,9275,3.6, 2014-01-17(中国大陆), 何超仪 / 夏凡 / 谢承均 / 周楚楚 / 大庆 / 林雪 / 太保 / 林子聪, 中国大陆, 异刑 / 险路勿近 / The Apostles, 钱人豪, 91分钟, 剧情 / 悬疑 / 惊悚, 钱人豪 / 王骏, 汉语普通话,8,0.049,0.029,0.135,0.231,0.556
1430,,,,死亡邮件,3869,3.5, 2014-06-20(中国大陆), 任泉 / 乔任梁 / 张杨果而 / 李彧 / 周泓 / 曹阳 / 白瑶, 中国大陆, Night Mail, 李彧, 90分钟, 悬疑 / 犯罪, 于波 / 周雅莉, 汉语普通话,7,0.042,0.024,0.116,0.255,0.562
1431, tt3444184,1228,4.9,澳门风云 賭城風雲,86460,5.7, 2014-01-31(中国大陆), 周润发 / 谢霆锋 / 杜汶泽 / 景甜 / 高虎 / 吴辰君 / 许绍雄 / 张晋 / 王敏德  / 沈震轩 / 童菲 / 伍允龙, 中国大陆 / 香港, 赌神4：谁与争锋 / The Man From Macau / From Vegas to Macau, 王晶 / 钟少雄, 93分钟, 喜剧 / 动作, 王晶, 汉语普通话 / 粤语 / 英语 / 葡萄牙语 / 泰语 / 韩语 / 日语,12,0.048,0.173,0.457,0.228,0.094
1432, tt4056396,0,-1,谁说我们不会爱,6321,3.5, 2014-02-14(中国大陆), 杜淳 / 颖儿 / 陈廷嘉 / 高虎 / 海鸣威 / 高健 / 王妍 / 于宇昂 / 汪洋, 中国大陆, 工体爱情故事 / Unexpected Love, 刘宝贤, 96分钟, 爱情, 许莎朗 / 叶佳 / 未奇 / 樊菁 / 麦田, 汉语普通话,9,0.034,0.028,0.137,0.259,0.543
1433, tt4117310,10,5.1,笔仙惊魂3,3256,3.2, 2014-04-04(中国大陆), 余心恬 / 郭艳 / 郭鑫 / 郎鹏 / 付曼 / 薛斐 / 吴云飞 / 嘉熙 / 卡卡 / 郑惠馨, 中国大陆, Death is Here 3, 关尔, 93分钟, 悬疑 / 惊悚 / 恐怖, 梁潇潇 / 朱孛, 汉语普通话,10,0.018,0.015,0.115,0.238,0.614
1435,,,,化妆师,1876,3.2, 2014-03-20(中国大陆), 巩新亮 / 大左 / 午马 / 王希维 / 尚华 / 高伟光 / 李晓磊 / 谢韵虹 / 冯淬帆, 中国大陆, 化粧师 / Shigeshoshi, 午马 / 林丰治, 92分钟, 喜剧 / 惊悚, 王丰, 汉语普通话,9,0.036,0.019,0.096,0.202,0.648
1436,,,,哭恋,96,3.7, 2014-01-10(中国大陆), 王大治 / 王二妮 / 李少飞 / 李凤鸣 / 陈长海 / 刘雪萍 / 黄精一, 中国大陆, Bitter Love, 李济德, 93分钟, 剧情 / 爱情, 李济德 / 娄萌萌, 汉语普通话,7,0.125,0.042,0.083,0.063,0.688
1437,,,,换爱七日,749,4, 2014-11-21(中国大陆), 余心恬 / 徐岑子 / 王鑫尧 / 尹正 / 翁虹 / 景岗山 / 李彬, 中国大陆, Give Seven Days / Destiny of Love, 唐旭, 95分钟, 喜剧 / 爱情, 唐旭 / 罗敏, 汉语普通话,7,0.033,0.03,0.233,0.294,0.409
1438,,,,全能囧爸,2440,7.5, 2015-03-05(中国大陆), 罗京民 / 孙波 / 于非 / 马燕 / 赵丽 / 米明杰 / 贾志 / 卢思佚, 中国大陆, 光明 / My Daddy My King / Flying with Daddy, 董春泽, 95分钟, 喜剧, 董春泽, 汉语普通话,8,0.218,0.408,0.299,0.052,0.023
1439, tt3990298,0,-1,金色时光,61,5.5, 2014-06-14(中国大陆), 李安格 / 钱幽屏 / 李冬冬, 中国大陆, 我的希望不是梦 / Dream at the Age of 86, 李曼华, 88分钟, 纪录片 / 家庭, 李曼华, 汉语普通话,3,0.125,0.1,0.325,0.275,0.175
1440, tt5036516,0,-1,女生宿舍,5270,4, 2014-09-12(中国大陆), 温心 / 成毅 / 尹正 / 赵多娜 / 赵美彤 / 王千一 / 杜双宇 / 景岗山, 中国大陆, Inside the Girls, 梁婷, 103分钟, 悬疑 / 惊悚, 梁婷, 汉语普通话,8,0.034,0.039,0.203,0.32,0.405
1441,,,,天上的菊美,705,5.5, 2014-05-20(中国大陆), 阿旺仁青 / 江疏影 / 陈瑾, 中国大陆, A Noble Spirit, 苗月, 105分钟, 剧情, 卓玛达娃, 汉语普通话,3,0.042,0.13,0.479,0.231,0.118
1443,,,,求爱嫁期,1088,4.8, 2014-05-16(中国大陆), 童瑶 / 林申 / 乔振宇 / 唐文龙 / 房子斌 / 王一 / 童蕾 / 李呈媛 / 赵思园 / 马晓灿, 中国大陆, To Love Somebody, 宋豪辉, 103分钟, 爱情, 罗耀辉, 汉语普通话,10,0.039,0.076,0.365,0.303,0.217
1444,,,,大寒桃花开,1663,3.2, 2014-01-17(中国大陆), 冯绍峰 / 杨幂 / 于承惠 / 张博 / 陈桂玲, 中国大陆, Snow Blossom, 许安, 93分钟, 爱情 / 武侠 / 古装, 张炭, 汉语普通话,5,0.073,0.026,0.062,0.122,0.717
1445,,,,夺樽,4331,3.6, 2014-02-28(中国大陆), 王洪祥 / 翁家明 / 王姬 / 平安 / 淳于珊珊 / 关慧卿 / 范俊涵 / 李鹏飞 / 王彤 / 李小舟 / 马文强 / 健子 / 范军 / 郭晨东, 中国大陆, General's Goblet, 张新亚 / 陈晓雷, 90分钟, 剧情 / 动作, 邹丽莎, 汉语普通话,14,0.113,0.04,0.06,0.127,0.66
1446, tt3520876,18,7.2,活下去 Carry On,69,6.6, 2014-06-21, 常诚 / 三浦研一, 美国 / 中国大陆,, 李雅弢, 17分钟, 剧情 / 短片 / 战争, 李雅弢, 汉语普通话 / 日语,2,0.128,0.234,0.489,0.106,0.043
1447, tt4469396,10,9.2,狙击时刻,1114,4.2, 2014-10-24(中国大陆), 宋洋 / 杨钧承 / 王仲欣 / 梦丽 / 马强 / 冉天, 中国大陆, 敢死队伍 / Target, 杨江, 86分钟, 动作 / 悬疑 / 犯罪, 杨江 / 王方, 汉语普通话 / 英语,6,0.057,0.047,0.212,0.317,0.368
1448,,,,蚀之春风桃李,173,6.8,2015, 张立昕 / 纪宁 / 榕榕 / 啜妮 / 顾易浩, 中国大陆,, 郑大圣 / 潘雨, 95分钟, 剧情, 吴滨 / 严安 / 潘雨, 汉语普通话,5,0.154,0.291,0.419,0.094,0.043
1449,,,,江南爱情故事,1501,5, 2014-02-14(中国大陆), 沈秋雨 / 沈涛 / 王欢 / 呼延晓辉 / 张恩齐 / 袁其鸣 / 董芳, 中国大陆, The Destiny, 任鹏, 94分钟, 爱情 / 战争, 卢冬红, 汉语普通话,7,0.072,0.109,0.322,0.249,0.249
1450,,,,0.5的爱情,2866,4.3, 2014-09-12(中国大陆), 蒲巴甲 / 江语晨 / 李悦铭 / 龚洁, 中国大陆, 转身遇到她 / Zero Point Five Love, 邢潇, 85分钟, 爱情, 白铭健 / 邢潇 / 苏芸萌, 汉语普通话,4,0.032,0.064,0.267,0.317,0.319
1451, tt4415434,,,卒迹,857,7, 2014-01-03, 范雷 / 卢映 / 董娉, 中国大陆, Er Zu, 鲁坚, 100分钟, 剧情, 杨海波, 汉语普通话,3,0.117,0.393,0.404,0.057,0.029
1452,,,,心花怒放,475,4.8,2014, 李雅男 / 陈美行 / 胡豆 / 大熊, 中国大陆,, 刘赫尧, 60分钟, 剧情 / 爱情,, 汉语普通话,4,0.05,0.159,0.268,0.185,0.338
1453,,,,麻辣白玉堂之致命棋局,,, 2015-12-16, 李岱昆 / 丁宇辰, 中国大陆,, 王军 / 李秉光,, 剧情 / 动作 / 悬疑,, 汉语普通话,2,0,0,0,0,0
1454,,,,37次想你,455,4.2, 2014-12-24(中国大陆), 付辛博 / 白冰 / 谭维维 / 傅颖 / 吉杰 / 钟伟强 / 李彧, 中国大陆, N见钟情 / Think About You For 37 Times / Forget All Remember, 郭廷波, 91分钟, 爱情, 郭廷波, 汉语普通话,7,0.084,0.066,0.167,0.24,0.443
1455, tt5335662,0,-1,北回归线,1116,4, 2014-10-17(中国大陆), 李治廷 / 黄龄 / 吴昕 / 孙浩辰 / 刘倬廷 / 张艺泷 / 蔡鹭 / 崔宝月 / 刘冠成 / 周纬 / 王小山, 中国大陆, South of the Clouds, 郭爽 / 冯媛, 96分钟, 喜剧 / 爱情, 冯媛 / 郭爽, 汉语普通话,11,0.029,0.049,0.205,0.3,0.416
1456,,,,智取威虎山电影纪录片之踏雪而行,641,7.1,2014, 徐克 / 张涵予 / 梁家辉 / 林更新 / 佟丽娅 / 元彬 / 蔡崇晖, 中国大陆,, 甘露, 99分钟, 纪录片, 甘露, 汉语普通话,7,0.162,0.319,0.43,0.074,0.015
1457, tt4912418,12,6.7,魁拔Ⅲ战神崛起,17004,8, 2014-10-01(中国大陆), 刘婧荦 / 姚姝 / 王宇腾 / 杨晨 / 刘校妤 / 王凯 / 敖磊 / 石困困 / 宋明 / 马海峰 / 杨凝 / 阿杰 / 范哲琛 / 图特哈蒙 / 姜广涛, 中国大陆, 魁拔3 / 魁拔3战神崛起 / 魁拔3之战神崛起 / Kuiba Ⅲ, 王川 / 张钢 / 周洁, 90分钟, 动作 / 动画 / 奇幻 / 冒险, 王鹏展 / 王川, 汉语普通话,15,0.332,0.401,0.213,0.036,0.019
1458, tt2952602,6426,6.5,一个人的武林,38580,6.2, 2014-10-31(中国大陆), 甄子丹 / 王宝强 / 杨采妮 / 白冰 / 方中信 / 樊少皇 / 释彦能 / 姜大卫 / 喻亢 / 思漩 / 吴浩康 / 纪焕博 / 王嘉慧 / 张文杰 / 刘伟强 / 郭子健 / 孟海 / 邹文怀 / 袁祥仁 / 张蓝心 / 元彬, 中国大陆 / 香港, Kung Fu Jungle / Last of The Best / Kung Fu Killer, 陈德森, 100分钟, 动作 / 惊悚, 刘浩良 / 麦天枢 / 陈德森, 汉语普通话 / 粤语,21,0.069,0.224,0.489,0.167,0.051
1459,,,,三小强,2543,5.4, 2014-04-04(中国大陆), 韩波 / 刘沛 / 泽飞 / 刘宇静 / 柯德涛 / 赵文俊, 中国大陆, Q版三国之三小强 大电影 / Super Three, 傅燕, 80分钟, 喜剧 / 动画, 柯德涛, 汉语普通话,6,0.081,0.138,0.363,0.256,0.161
1460, tt1920928,,,古堡之吻,3077,3.7, 2014-05-08(中国大陆), 李小璐 / 约翰·罗宾森 / 王姬 / 芦菲 / 丁建钧 / 张伟欣, 中国大陆 / 美国, Forbidden Kiss, 田芬, 90分钟, 爱情, 田芬, 汉语普通话 / 英语,6,0.047,0.045,0.156,0.194,0.558
1461,,,,归省,132,7.4,, 林冬萍 / 罗永显 / 凌绮华, 中国大陆, A Piece of Time, 蔡杰, 26分钟, 剧情, 王寅, 粤语,3,0.132,0.495,0.308,0.055,0.011
1462, tt4320236,118,5.6,十万个冷笑话,58511,6.3, 2014-12-31(中国大陆), 阿杰 / 皇贞季 / 宝木中阳 / 山新 / 朱雀橙 / 图特哈蒙 / 卢恒宇 / 四刀辉彰, 中国大陆, 十万个冷笑话电影版 / One Hundred Thousand Bad Jokes / 100000 Ways To LMAO, 卢恒宇 / 李姝洁, 100分钟, 喜剧 / 动画 / 奇幻, 卢恒宇 / 李姝洁 / 寒舞, 汉语普通话,8,0.097,0.255,0.422,0.16,0.065
