投资方所在城市,融资方所在城市,投资企业对数,lng_tz,lat_tz,lng_rz,lat_rz
北京,西宁,49,116.409349256,40.1841180253,101.451113542,36.8142937624
上海,西宁,12,121.404084553,31.0844617511,101.451113542,36.8142937624
深圳,西宁,9,113.981097454,22.6612174267,101.451113542,36.8142937624
拉萨,西宁,4,91.1028799309,30.0334521208,101.451113542,36.8142937624
北京,襄阳,47,116.409349256,40.1841180253,111.93766036,31.9344507749
上海,襄阳,15,121.404084553,31.0844617511,111.93766036,31.9344507749
深圳,襄阳,34,113.981097454,22.6612174267,111.93766036,31.9344507749
武汉,襄阳,271,114.338092289,30.6256542221,111.93766036,31.9344507749
石家庄,襄阳,4,114.44284612,38.1289585008,111.93766036,31.9344507749
大连,襄阳,5,122.219575666,39.6124317573,111.93766036,31.9344507749
金华,襄阳,9,119.954268808,29.1164535388,111.93766036,31.9344507749
昆明,襄阳,13,102.875102299,25.3852977816,111.93766036,31.9344507749
十堰,襄阳,19,110.44027763,32.4581748245,111.93766036,31.9344507749
北京,大庆,46,116.409349256,40.1841180253,124.317028033,46.527882805
上海,大庆,5,121.404084553,31.0844617511,124.317028033,46.527882805
天津,大庆,4,117.332394543,39.3085542563,124.317028033,46.527882805
哈尔滨,大庆,33,127.962992428,45.6369913133,124.317028033,46.527882805
秦皇岛,大庆,5,119.183889469,40.0884882838,124.317028033,46.527882805
北京,运城,45,116.409349256,40.1841180253,111.086591024,35.1949340498
武汉,运城,5,114.338092289,30.6256542221,111.086591024,35.1949340498
石家庄,运城,11,114.44284612,38.1289585008,111.086591024,35.1949340498
南通,运城,5,120.996756876,32.1893721211,111.086591024,35.1949340498
太原,运城,80,112.314062259,37.9595409573,111.086591024,35.1949340498
北京,营口,43,116.409349256,40.1841180253,122.487313407,40.3597557385
上海,营口,5,121.404084553,31.0844617511,122.487313407,40.3597557385
杭州,营口,9,119.484701009,29.9049798065,122.487313407,40.3597557385
大连,营口,29,122.219575666,39.6124317573,122.487313407,40.3597557385
沈阳,营口,30,123.136692183,42.093659482,122.487313407,40.3597557385
辽阳,营口,7,123.411641921,41.1253950951,122.487313407,40.3597557385
七台河,营口,5,130.862744666,45.8972784732,122.487313407,40.3597557385
北京,枣庄,43,116.409349256,40.1841180253,117.310288282,35.0325600892
上海,枣庄,5,121.404084553,31.0844617511,117.310288282,35.0325600892
深圳,枣庄,4,113.981097454,22.6612174267,117.310288282,35.0325600892
杭州,枣庄,3,119.484701009,29.9049798065,117.310288282,35.0325600892
成都,枣庄,3,103.501067544,30.5086877776,117.310288282,35.0325600892
石家庄,枣庄,8,114.44284612,38.1289585008,117.310288282,35.0325600892
济南,枣庄,43,117.08325858,36.7325316169,117.310288282,35.0325600892
青岛,枣庄,4,120.143935648,36.456032729,117.310288282,35.0325600892
潍坊,枣庄,31,119.075691601,36.536594451,117.310288282,35.0325600892
北京,舟山,42,116.409349256,40.1841180253,122.13917249,30.0553941995
上海,舟山,170,121.404084553,31.0844617511,122.13917249,30.0553941995
深圳,舟山,23,113.981097454,22.6612174267,122.13917249,30.0553941995
天津,舟山,8,117.332394543,39.3085542563,122.13917249,30.0553941995
杭州,舟山,299,119.484701009,29.9049798065,122.13917249,30.0553941995
苏州,舟山,4,120.64180324,31.3759706021,122.13917249,30.0553941995
宁波,舟山,77,121.462283516,29.7195882339,122.13917249,30.0553941995
拉萨,舟山,8,91.1028799309,30.0334521208,122.13917249,30.0553941995
绍兴,舟山,13,120.628874142,29.7126723592,122.13917249,30.0553941995
北京,黄冈,42,116.409349256,40.1841180253,115.34896726,30.7182656835
上海,黄冈,4,121.404084553,31.0844617511,115.34896726,30.7182656835
深圳,黄冈,13,113.981097454,22.6612174267,115.34896726,30.7182656835
武汉,黄冈,255,114.338092289,30.6256542221,115.34896726,30.7182656835
北京,佛山,42,116.409349256,40.1841180253,112.94508169,23.0127749858
上海,佛山,38,121.404084553,31.0844617511,112.94508169,23.0127749858
深圳,佛山,192,113.981097454,22.6612174267,112.94508169,23.0127749858
广州,佛山,429,113.535309762,23.3572458759,112.94508169,23.0127749858
天津,佛山,13,117.332394543,39.3085542563,112.94508169,23.0127749858
苏州,佛山,3,120.64180324,31.3759706021,112.94508169,23.0127749858
拉萨,佛山,11,91.1028799309,30.0334521208,112.94508169,23.0127749858
东莞,佛山,8,113.877717876,22.9852478082,112.94508169,23.0127749858
惠州,佛山,6,114.497757221,23.2450284889,112.94508169,23.0127749858
长春,佛山,4,125.766739888,44.3768728237,112.94508169,23.0127749858
清远,佛山,5,112.875910188,24.3114647761,112.94508169,23.0127749858
肇庆,佛山,14,112.202555079,23.5397260823,112.94508169,23.0127749858
梅州,佛山,4,116.07866931,24.2018151873,112.94508169,23.0127749858
湛江,佛山,4,110.303801914,20.4640326399,112.94508169,23.0127749858
北京,衢州,41,116.409349256,40.1841180253,118.677516799,28.9340789716
上海,衢州,34,121.404084553,31.0844617511,118.677516799,28.9340789716
深圳,衢州,5,113.981097454,22.6612174267,118.677516799,28.9340789716
杭州,衢州,197,119.484701009,29.9049798065,118.677516799,28.9340789716
宁波,衢州,12,121.462283516,29.7195882339,118.677516799,28.9340789716
南京,衢州,4,118.842463658,31.9287592963,118.677516799,28.9340789716
嘉兴,衢州,4,120.753919978,30.654868568,118.677516799,28.9340789716
北京,上饶,40,116.409349256,40.1841180253,117.9497646,28.7600838811
上海,上饶,43,121.404084553,31.0844617511,117.9497646,28.7600838811
深圳,上饶,22,113.981097454,22.6612174267,117.9497646,28.7600838811
杭州,上饶,28,119.484701009,29.9049798065,117.9497646,28.7600838811
东莞,上饶,7,113.877717876,22.9852478082,117.9497646,28.7600838811
嘉兴,上饶,5,120.753919978,30.654868568,117.9497646,28.7600838811
武汉,上饶,4,114.338092289,30.6256542221,117.9497646,28.7600838811
温州,上饶,4,120.010122334,27.6625993395,117.9497646,28.7600838811
南昌,上饶,73,116.024443256,28.6633621609,117.9497646,28.7600838811
台州,上饶,3,121.089649417,28.7920082915,117.9497646,28.7600838811
九江,上饶,4,115.437787326,29.3279801382,117.9497646,28.7600838811
鹰潭,上饶,3,117.10685019,28.2253820103,117.9497646,28.7600838811
北京,齐齐哈尔,39,116.409349256,40.1841180253,124.533878694,47.6967626516
深圳,齐齐哈尔,5,113.981097454,22.6612174267,124.533878694,47.6967626516
天津,齐齐哈尔,3,117.332394543,39.3085542563,124.533878694,47.6967626516
大连,齐齐哈尔,12,122.219575666,39.6124317573,124.533878694,47.6967626516
哈尔滨,齐齐哈尔,77,127.962992428,45.6369913133,124.533878694,47.6967626516
长春,齐齐哈尔,4,125.766739888,44.3768728237,124.533878694,47.6967626516
秦皇岛,齐齐哈尔,4,119.183889469,40.0884882838,124.533878694,47.6967626516
北京,泉州,38,116.409349256,40.1841180253,118.255654583,25.211170451
上海,泉州,54,121.404084553,31.0844617511,118.255654583,25.211170451
深圳,泉州,96,113.981097454,22.6612174267,118.255654583,25.211170451
广州,泉州,3,113.535309762,23.3572458759,118.255654583,25.211170451
杭州,泉州,3,119.484701009,29.9049798065,118.255654583,25.211170451
福州,泉州,113,119.156889973,26.0641963059,118.255654583,25.211170451
厦门,泉州,440,118.110687591,24.6830448658,118.255654583,25.211170451
漳州,泉州,4,117.441200797,24.3831962252,118.255654583,25.211170451
赣州,泉州,4,115.270276386,25.7067696556,118.255654583,25.211170451
北京,榆林,37,116.409349256,40.1841180253,109.553991328,38.0379812098
上海,榆林,13,121.404084553,31.0844617511,109.553991328,38.0379812098
苏州,榆林,8,120.64180324,31.3759706021,109.553991328,38.0379812098
西安,榆林,115,108.789503511,34.1107819802,109.553991328,38.0379812098
银川,榆林,3,106.341244948,38.2192835973,109.553991328,38.0379812098
吴忠,榆林,4,107.056492602,37.6284503763,109.553991328,38.0379812098
北京,马鞍山,37,116.409349256,40.1841180253,118.613763467,31.5323778572
上海,马鞍山,71,121.404084553,31.0844617511,118.613763467,31.5323778572
深圳,马鞍山,5,113.981097454,22.6612174267,118.613763467,31.5323778572
杭州,马鞍山,3,119.484701009,29.9049798065,118.613763467,31.5323778572
苏州,马鞍山,6,120.64180324,31.3759706021,118.613763467,31.5323778572
拉萨,马鞍山,4,91.1028799309,30.0334521208,118.613763467,31.5323778572
南京,马鞍山,21,118.842463658,31.9287592963,118.613763467,31.5323778572
福州,马鞍山,3,119.156889973,26.0641963059,118.613763467,31.5323778572
合肥,马鞍山,59,117.286266302,31.9771580754,118.613763467,31.5323778572
乌鲁木齐,马鞍山,17,87.8094631006,43.5313046469,118.613763467,31.5323778572
芜湖,马鞍山,4,118.326617536,31.0667366723,118.613763467,31.5323778572
北京,宜昌,35,116.409349256,40.1841180253,111.136025443,30.7482684559
深圳,宜昌,12,113.981097454,22.6612174267,111.136025443,30.7482684559
武汉,宜昌,426,114.338092289,30.6256542221,111.136025443,30.7482684559
韶关,宜昌,4,113.772863358,24.8175018307,111.136025443,30.7482684559
北京,通辽,35,116.409349256,40.1841180253,121.577319554,43.8189888688
上海,通辽,4,121.404084553,31.0844617511,121.577319554,43.8189888688
呼和浩特,通辽,21,111.399370918,40.5810079565,121.577319554,43.8189888688
阜新,通辽,4,121.959474454,42.2856981048,121.577319554,43.8189888688
北京,晋中,35,116.409349256,40.1841180253,112.961855815,37.3279302446
上海,晋中,3,121.404084553,31.0844617511,112.961855815,37.3279302446
石家庄,晋中,7,114.44284612,38.1289585008,112.961855815,37.3279302446
太原,晋中,179,112.314062259,37.9595409573,112.961855815,37.3279302446
安庆,晋中,5,116.594268791,30.6106751261,112.961855815,37.3279302446
安阳,晋中,4,114.636913626,35.4832428865,112.961855815,37.3279302446
北京,聊城,35,116.409349256,40.1841180253,115.881984089,36.4580882571
上海,聊城,17,121.404084553,31.0844617511,115.881984089,36.4580882571
深圳,聊城,4,113.981097454,22.6612174267,115.881984089,36.4580882571
杭州,聊城,12,119.484701009,29.9049798065,115.881984089,36.4580882571
南京,聊城,5,118.842463658,31.9287592963,115.881984089,36.4580882571
石家庄,聊城,9,114.44284612,38.1289585008,115.881984089,36.4580882571
济南,聊城,91,117.08325858,36.7325316169,115.881984089,36.4580882571
青岛,聊城,12,120.143935648,36.456032729,115.881984089,36.4580882571
常州,聊城,3,119.679057019,31.6925543935,115.881984089,36.4580882571
哈尔滨,聊城,4,127.962992428,45.6369913133,115.881984089,36.4580882571
潍坊,聊城,30,119.075691601,36.536594451,115.881984089,36.4580882571
北京,日照,34,116.409349256,40.1841180253,119.134088275,35.5841759127
上海,日照,24,121.404084553,31.0844617511,119.134088275,35.5841759127
济南,日照,22,117.08325858,36.7325316169,119.134088275,35.5841759127
青岛,日照,18,120.143935648,36.456032729,119.134088275,35.5841759127
临沂,日照,4,118.279789444,35.3092645187,119.134088275,35.5841759127
北京,锦州,34,116.409349256,40.1841180253,122.1276071,41.7056938843
厦门,锦州,4,118.110687591,24.6830448658,122.1276071,41.7056938843
大连,锦州,6,122.219575666,39.6124317573,122.1276071,41.7056938843
沈阳,锦州,14,123.136692183,42.093659482,122.1276071,41.7056938843
邯郸,锦州,4,114.54555308,36.5509236328,122.1276071,41.7056938843
抚顺,锦州,4,124.653898593,41.8327974774,122.1276071,41.7056938843
丹东,锦州,4,124.406588969,40.5485906661,122.1276071,41.7056938843
北京,萍乡,33,116.409349256,40.1841180253,113.900285648,27.5155162634
上海,萍乡,9,121.404084553,31.0844617511,113.900285648,27.5155162634
深圳,萍乡,115,113.981097454,22.6612174267,113.900285648,27.5155162634
广州,萍乡,4,113.535309762,23.3572458759,113.900285648,27.5155162634
长沙,萍乡,4,113.152959363,28.2295131059,113.900285648,27.5155162634
常州,萍乡,4,119.679057019,31.6925543935,113.900285648,27.5155162634
南昌,萍乡,24,116.024443256,28.6633621609,113.900285648,27.5155162634
北京,牡丹江,33,116.409349256,40.1841180253,129.889484361,44.5926621777
上海,牡丹江,12,121.404084553,31.0844617511,129.889484361,44.5926621777
哈尔滨,牡丹江,38,127.962992428,45.6369913133,129.889484361,44.5926621777
北京,德阳,33,116.409349256,40.1841180253,104.430667514,31.1339756257
上海,德阳,10,121.404084553,31.0844617511,104.430667514,31.1339756257
深圳,德阳,4,113.981097454,22.6612174267,104.430667514,31.1339756257
成都,德阳,209,103.501067544,30.5086877776,104.430667514,31.1339756257
太原,德阳,3,112.314062259,37.9595409573,104.430667514,31.1339756257
绵阳,德阳,3,104.705358137,31.8468625936,104.430667514,31.1339756257
曲靖,德阳,3,103.93895161,25.7013209994,104.430667514,31.1339756257
北京,驻马店,32,116.409349256,40.1841180253,114.148797271,32.9243766426
深圳,驻马店,5,113.981097454,22.6612174267,114.148797271,32.9243766426
郑州,驻马店,64,113.471850802,34.6263627848,114.148797271,32.9243766426
北京,宣城,31,116.409349256,40.1841180253,118.856128319,30.690931106
上海,宣城,51,121.404084553,31.0844617511,118.856128319,30.690931106
深圳,宣城,13,113.981097454,22.6612174267,118.856128319,30.690931106
杭州,宣城,32,119.484701009,29.9049798065,118.856128319,30.690931106
苏州,宣城,4,120.64180324,31.3759706021,118.856128319,30.690931106
南京,宣城,4,118.842463658,31.9287592963,118.856128319,30.690931106
无锡,宣城,4,120.351629529,31.6615440474,118.856128319,30.690931106
武汉,宣城,6,114.338092289,30.6256542221,118.856128319,30.690931106
合肥,宣城,66,117.286266302,31.9771580754,118.856128319,30.690931106
湖州,宣城,10,119.871227322,30.74619674,118.856128319,30.690931106
芜湖,宣城,7,118.326617536,31.0667366723,118.856128319,30.690931106
北京,安阳,30,116.409349256,40.1841180253,114.636913626,35.4832428865
上海,安阳,4,121.404084553,31.0844617511,114.636913626,35.4832428865
深圳,安阳,4,113.981097454,22.6612174267,114.636913626,35.4832428865
郑州,安阳,50,113.471850802,34.6263627848,114.636913626,35.4832428865
北京,衡阳,30,116.409349256,40.1841180253,112.573420211,26.7925301314
上海,衡阳,4,121.404084553,31.0844617511,112.573420211,26.7925301314
深圳,衡阳,11,113.981097454,22.6612174267,112.573420211,26.7925301314
东莞,衡阳,3,113.877717876,22.9852478082,112.573420211,26.7925301314
长沙,衡阳,107,113.152959363,28.2295131059,112.573420211,26.7925301314
淮安,衡阳,4,118.961844937,33.3561516982,112.573420211,26.7925301314
北京,平顶山,29,116.409349256,40.1841180253,113.014207438,33.7968717013
上海,平顶山,4,121.404084553,31.0844617511,113.014207438,33.7968717013
郑州,平顶山,90,113.471850802,34.6263627848,113.014207438,33.7968717013
北京,盘锦,29,116.409349256,40.1841180253,121.99780925,41.082524232
大连,盘锦,15,122.219575666,39.6124317573,121.99780925,41.082524232
沈阳,盘锦,27,123.136692183,42.093659482,121.99780925,41.082524232
抚顺,盘锦,4,124.653898593,41.8327974774,121.99780925,41.082524232
北京,吴忠,29,116.409349256,40.1841180253,107.056492602,37.6284503763
常州,吴忠,3,119.679057019,31.6925543935,107.056492602,37.6284503763
银川,吴忠,240,106.341244948,38.2192835973,107.056492602,37.6284503763
保定,吴忠,4,115.168613586,39.0222939691,107.056492602,37.6284503763
中卫,吴忠,16,105.706395331,36.5693450516,107.056492602,37.6284503763
固原,吴忠,4,106.182674483,35.9493871692,107.056492602,37.6284503763
北京,桂林,28,116.409349256,40.1841180253,110.511766561,25.3519452869
上海,桂林,14,121.404084553,31.0844617511,110.511766561,25.3519452869
深圳,桂林,39,113.981097454,22.6612174267,110.511766561,25.3519452869
广州,桂林,13,113.535309762,23.3572458759,110.511766561,25.3519452869
成都,桂林,3,103.501067544,30.5086877776,110.511766561,25.3519452869
武汉,桂林,3,114.338092289,30.6256542221,110.511766561,25.3519452869
南宁,桂林,122,108.464015667,23.0584134307,110.511766561,25.3519452869
柳州,桂林,3,109.379696501,24.9370611389,110.511766561,25.3519452869
北京,安庆,28,116.409349256,40.1841180253,116.594268791,30.6106751261
上海,安庆,34,121.404084553,31.0844617511,116.594268791,30.6106751261
深圳,安庆,20,113.981097454,22.6612174267,116.594268791,30.6106751261
武汉,安庆,7,114.338092289,30.6256542221,116.594268791,30.6106751261
合肥,安庆,84,117.286266302,31.9771580754,116.594268791,30.6106751261
芜湖,安庆,9,118.326617536,31.0667366723,116.594268791,30.6106751261
池州,安庆,4,117.366095049,30.2838388703,116.594268791,30.6106751261
北京,荆门,28,116.409349256,40.1841180253,112.609230363,31.0710770674
上海,荆门,4,121.404084553,31.0844617511,112.609230363,31.0710770674
深圳,荆门,8,113.981097454,22.6612174267,112.609230363,31.0710770674
武汉,荆门,88,114.338092289,30.6256542221,112.609230363,31.0710770674
北京,永州,27,116.409349256,40.1841180253,111.769541227,25.6908733976
深圳,永州,12,113.981097454,22.6612174267,111.769541227,25.6908733976
东莞,永州,4,113.877717876,22.9852478082,111.769541227,25.6908733976
长沙,永州,53,113.152959363,28.2295131059,111.769541227,25.6908733976
云浮,永州,4,111.791609466,22.8645994249,111.769541227,25.6908733976
